6.282307;-0.612908;7.66135;stand;
-9.20842;0.50997925;13.712357;walk;
-2.5183868;2.8201294;10.082291;stairsdown;
3.8395843999999997;-0.48144529999999996;9.040878;sit;
-1.9919509999999998;-1.225816;7.814577000000001;stairsdown;
-3.4859576;1.0534488000000002;4.5298295;stairsdown;
5.1297455;0.47070313;8.383896;null;
-2.145178;1.379043;8.733939;bike;
-1.685518;-0.2873042;6.493075;walk;
-0.63687134;-0.05580139;10.325287;null;
0.0;4.137129;5.975853;bike;
0.306454;-0.9193620000000001;9.806528;walk;
-4.750037;1.072589;15.935607999999998;walk;
-1.9294128000000001;1.7223358;9.881348;stand;
-2.7742767;-0.46359253;7.914963;stairsdown;
0.33518824;-0.34476504;5.487509999999999;stairsdown;
-5.544971;2.1452047999999997;8.714894000000001;stairsdown;
-5.958191;-0.9353485;7.9758606;null;
-2.4184113;0.18862915;9.584793;bike;
-2.9278107;-1.114624;9.322952;stand;
-3.830675;-0.766135;8.580712;walk;
-1.2188721000000002;0.031082152999999998;10.2907715;stand;
-0.92057055;0.46926352;6.900089299999999;stairsdown;
1.685497;0.153227;9.959755;sit;
-1.3120226000000001;-1.292869;10.448297;bike;
-1.1367493;-2.0196075;12.315277;walk;
-2.9885101;-1.2205504999999999;9.336044000000001;bike;
-5.078476;0.5064087;7.232986500000001;null;
-3.1124623;0.545878;7.422025;null;
-1.9579773;0.9308624;12.392638999999999;null;
1.3782806;1.1610107;12.562636999999999;null;
-7.2434235000000005;-0.026794434;4.3479767;stairsdown;
-3.9839019999999996;0.153227;9.19362;null;
-0.60573304;2.9759927000000004;6.6750345;stairsdown;
-2.825158;-0.2873042;11.128249;walk;
-4.5441947;-0.33758244;5.685032;stairsup;
3.9839019999999996;-0.306454;5.056491;stairsup;
-3.2752678;-0.79487497;9.576807;bike;
-0.038307227;0.92895025;8.111555000000001;null;
1.1013328000000002;0.7565677;9.595961;sit;
-0.766135;-3.6774480000000005;9.346847;bike;
-2.352951;-0.93966675;9.478867;bike;
-5.056491;-2.298405;5.516172;stairsdown;
-9.042983999999999;-1.531189;12.874466;stairsup;
4.5440062999999995;1.6366425;9.085114;sit;
-1.2771912;-2.5956572999999996;11.616638;walk;
0.23094177;1.9989013999999998;9.527664;null;
-12.4328;1.3569489;9.219604499999999;stairsup;
-0.035827637;1.9829865000000002;10.682343;stairsdown;
-4.808754;1.1480197;7.9092455;stairsup;
-0.766135;-0.9193620000000001;9.806528;stand;
-5.9184665999999995;2.1068976000000004;9.381680000000001;stairsup;
-3.830675;-0.612908;6.282307;stairsup;
2.681506;0.6584055;9.048885;stand;
0.44041443;-1.5264282;10.879715;bike;
-3.524221;-0.766135;9.19362;stairsup;
-2.1847090000000002;0.18076223;9.15423;stand;
3.9647980000000005;0.6512229;8.504205;sit;
1.7625427;-0.065322876;10.871582;walk;
-0.6117096;-0.755188;10.182266;bike;
3.780075;-0.5254821999999999;9.068253;sit;
7.958648700000001;-0.2938385;6.5119324;sit;
-1.9079895;1.2736359;11.154846000000001;stairsdown;
-4.750037;0.153227;8.274258;null;
-2.147049;-0.30529785;10.84877;bike;
-1.3790601;0.02873042;5.631162000000001;walk;
-4.3478703;2.0207062;9.356541;null;
-5.8801594;2.0685901999999996;7.795521000000001;stairsup;
-2.3233642999999997;0.10130310000000001;9.927764999999999;stand;
4.783615;0.5554548;8.167819;sit;
3.8881836000000005;0.16280572;8.983044999999999;sit;
1.5423584;0.5523834;10.180083999999999;sit;
-0.82951355;-1.7442322000000001;9.675247;sit;
-3.5553896000000003;0.31124622;8.754398;stand;
0.7278373;2.3080103;5.21936;stairsdown;
-2.5127146000000002;0.4213795;9.180567;stand;
1.5520477;0.058898926;9.749039;sit;
-4.5681367;-1.3503298000000001;7.776367;stairsup;
-1.53227;-0.612908;5.056491;walk;
-1.3479356000000002;0.01316811;9.349358;stand;
-2.604859;0.766135;8.274258;bike;
4.1036377;-0.0796051;9.5112;sit;
-4.984619;-0.023666382000000003;9.770660000000001;bike;
-4.669052;-0.45407104;7.737625;walk;
-2.9135284;1.6692200000000001;8.179184;null;
-2.1164744;3.0071173;9.509769;bike;
2.7688942;0.700304;9.0476885;stand;
1.0485992;-3.2843322999999995;8.927811;bike;
-2.6981048999999997;-0.9170531999999999;10.860672000000001;bike;
3.8990936;-0.06964111;9.064682000000001;sit;
2.3006743999999997;-1.6585387999999999;11.585495;bike;
-2.7030334;-0.015335083000000001;9.139861999999999;stairsup;
-10.001251;3.3290862999999997;9.246979;walk;
-1.7717092;-0.6895300999999999;9.327810000000001;bike;
-0.6605072;-1.6168823;7.923294;null;
-6.356735;-4.431671;10.666672;walk;
-10.214294;0.27268982;7.5152589999999995;stairsdown;
-4.7953795999999995;4.915603599999999;12.806824;stairsup;
